timestamp,amount,price,side,id
1768959629738,0.00012392,79725625.96,buy,9167758
1768959599191,0.00931041,79725990.0,buy,9167757
1768959599191,0.003082,79725986.0,buy,9167756
1768959543525,0.00006086,79726945.0,buy,9167755
1768959455826,0.00025085,79728602.0,buy,9167754
1768959246061,0.00945999,79732151.0,buy,9167753
1768959246061,0.003082,79732146.0,buy,9167752
1768959142878,0.00030978,79733965.0,buy,9167751
1768959076685,0.00622694,79734969.9,buy,9167750
1768959076685,0.003082,79734966.0,buy,9167749
1768959076685,0.003082,79734951.0,buy,9167748
1768958952016,0.00010032,79737376.0,buy,9167747
1768958400474,0.00123885,79750904.0,buy,9167746
1768958333730,0.00002856,79752888.0,buy,9167745
1768958181245,0.00092909,79755759.0,buy,9167744
1768957934386,0.00012387,79761934.0,buy,9167743
1768957838894,0.0003716,79763739.0,buy,9167742
1768957662479,0.02114988,79767738.0,buy,9167741
1768957662479,0.003622,79767738.0,buy,9167740
1768957082582,0.00257214,79778236.0,buy,9167739
1768957082582,0.00362,79778232.9,buy,9167738
1768956980937,0.00123841,79779813.0,buy,9167737
1768956852490,0.0012809,79782564.0,buy,9167736
1768956647503,0.0012383,79786807.8,buy,9167735
1768956473971,0.00185735,79791082.0,buy,9167734
1768956457867,0.00123822,79791573.9,buy,9167733
1768956291734,0.00381988,79795995.0,buy,9167732
1768956291734,0.003609,79795985.9,buy,9167731
1768956145104,0.00012381,79800001.0,buy,9167730
1768955915337,0.00137837,79804892.0,buy,9167729
1768955905221,0.00222843,79805057.0,buy,9167728
1768955803084,0.00061551,79809205.0,buy,9167727
1768955803084,0.00557362,79807212.0,buy,9167726
1768955738312,0.00039599,79854326.0,buy,9167725
1768955738312,0.00362,79854311.0,buy,9167724
1768955738312,0.00031305,79852010.22,buy,9167723
1768955669311,0.00061788,79946872.0,buy,9167722
1768955666404,0.00123558,79951235.34,buy,9167721
1768955400372,0.00249586,79169021.0,buy,9167720
1768955386836,0.00124764,79177156.0,buy,9167719
1768955042331,0.00009387,78934273.0,buy,9167718
1768954953743,0.00025966,78398178.48,sell,9167717
1768954889533,0.00024987,79076518.9,buy,9167716
1768954878957,0.00010065,79091506.27,buy,9167715
1768954842451,0.0045047,79143671.0,buy,9167714
1768954842036,0.00006241,79143678.0,buy,9167713
1768954785287,0.00099729,79234694.12,buy,9167712
1768954235900,0.00626308,78872875.0,buy,9167711
1768953837532,0.01251877,78917127.0,buy,9167710
1768953654088,0.00035712,78155823.0,sell,9167709
1768953406723,0.00248303,79569714.0,buy,9167708
1768953262861,0.00075228,78209135.99,sell,9167707
1768953206993,0.00063931,78209135.99,sell,9167706
1768953180909,0.00213168,78822963.0,buy,9167705
1768953180909,0.01048758,78822687.07,buy,9167704
1768953120211,0.00012509,78963113.0,buy,9167703
1768952868339,0.00062129,79507338.0,buy,9167702
1768952763021,0.00079269,78219285.3,sell,9167701
1768952718898,0.00247532,79769528.15,buy,9167700
1768952623873,0.00626823,78810087.0,buy,9167699
1768952583312,0.00125254,78873056.0,buy,9167698
1768952059517,0.00250692,78815817.0,buy,9167697
1768952047990,0.02531793,78823910.0,buy,9167696
1768951970585,0.00008773,78829940.0,buy,9167695
1768951776056,0.00250666,78830017.0,buy,9167694
1768951649927,0.00002883,79003384.83,buy,9167693
1768951616974,0.01313257,78143136.08,sell,9167692
1768951372971,0.00126453,79080271.0,buy,9167691
1768951142966,0.00014991,79086004.0,buy,9167690
1768951040811,0.00012492,79088330.0,buy,9167689
1768950736802,0.00249825,79095126.0,buy,9167688
1768950648055,0.06058079,79097363.0,buy,9167687
1768950374399,0.00201257,79500000.0,sell,9167686
1768950096722,0.00006197,79715909.9,buy,9167685
1768949919692,0.00024787,79718922.0,buy,9167684
1768949631240,0.30263949,78009029.0,sell,9167683
1768949631240,0.00064011,78111111.0,sell,9167682
1768949631240,0.02876834,78350000.0,sell,9167681
1768949631240,0.00748267,78500000.0,sell,9167680
1768949558392,0.01799503,78500000.0,sell,9167679
1768949558392,0.00012738,78500000.0,sell,9167678
1768949558392,0.00010166,78500000.0,sell,9167677
1768949558392,0.00002497,78500000.0,sell,9167676
1768949551279,0.00124891,78500000.0,sell,9167675
1768949551279,0.00002494,78600001.0,sell,9167674
1768949493011,0.00395504,79986355.0,buy,9167673
1768949259047,0.00042231,78917344.0,buy,9167672
1768949259047,0.00583722,78915055.39,buy,9167671
1768949141010,0.0012483,79143123.78,buy,9167670
1768948745545,0.00037974,79000000.0,sell,9167669
1768948602587,0.00006216,79449766.88,buy,9167668
1768948517094,0.00153907,78600001.0,sell,9167667
1768948417260,0.00012658,79000000.0,sell,9167666
1768948417260,0.01012658,79000000.0,sell,9167665
1768948417260,0.00063291,79000000.0,sell,9167664
1768948417260,0.04240506,79000000.0,sell,9167663
1768948417260,0.00632913,79000000.0,sell,9167662
1768948417260,0.02842703,79000000.0,sell,9167661
1768948417260,0.06329114,79000000.0,sell,9167660
1768948417260,0.00031635,79024075.63,sell,9167659
1768948413704,0.02528295,79104703.0,sell,9167658
1768948413704,0.00018797,79104703.01,sell,9167657
1768948413704,0.00230654,79106703.0,sell,9167656
1768948410028,0.00378305,79301039.25,sell,9167655
1768948410028,0.00230083,79303039.0,sell,9167654
1768948203577,0.00626439,79816267.26,buy,9167653
1768948125805,0.00619313,79761453.0,buy,9167652
1768948070042,0.00243679,79877498.48,buy,9167651
1768947972239,0.00309485,79805904.0,buy,9167650
1768947922810,0.00061856,79839316.0,buy,9167649
1768947742682,0.00030931,79856378.0,buy,9167648
1768947716949,0.00407663,79333328.59,sell,9167647
1768947604462,0.00012516,79891539.0,buy,9167646
1768947515058,0.0012179,79894628.98,buy,9167645
1768947185770,0.00618726,79820456.0,buy,9167644
1768947184475,0.00456142,79285164.2,sell,9167643
1768947045787,0.00252386,79252901.0,sell,9167642
1768946903227,0.00006306,79293286.43,sell,9167641
1768946856769,0.00008632,80114268.05,buy,9167640
1768946650958,0.00734649,79998499.0,buy,9167639
1768946480601,0.00682542,79104751.5,sell,9167638
1768946480601,0.00229204,79107467.0,sell,9167637
1768946480601,0.0001264,79109074.0,sell,9167636
1768946480601,0.00063011,79350000.0,sell,9167635
1768946480601,0.00012602,79350000.0,sell,9167634
1768946027895,0.10290494,79155028.1,sell,9167633
1768946027895,0.00031476,79424076.0,sell,9167632
1768945619822,0.00035517,79745880.0,buy,9167631
