timestamp,amount,price,side,id
1768943839854,0.099159029,2670191.0,sell,9041128
1768942848477,0.988,2670191.0,sell,9041127
1768942805826,0.022017204,2692274.0,buy,9041126
1768942708804,0.003662813,2696973.78,buy,9041125
1768942630288,0.007315533,2700780.0,buy,9041124
1768941892161,0.003984,2670191.0,sell,9041123
1768941887323,0.003984,2670191.0,sell,9041122
1768941882130,0.003984,2670191.0,sell,9041121
1768941877478,0.006663,2670191.0,sell,9041120
1768941816094,0.033328,2670191.0,sell,9041119
1768941812200,0.033328,2670191.0,sell,9041118
1768941808231,0.033334,2670191.0,sell,9041117
1768941762407,0.005131894,2713390.0,buy,9041116
1768941693951,0.018204592,2713583.0,buy,9041115
1768941660353,0.003640821,2713662.0,buy,9041114
1768941426886,0.004655649,2714228.0,buy,9041113
1768941316506,0.034879032,2714448.0,buy,9041112
1768940165117,0.567484966,2650172.0,sell,9041111
1768940165117,0.641819618,2650325.85,sell,9041110
1768937874673,0.036031476,2742037.0,buy,9041109
1768937756420,0.06662,2656604.03,sell,9041108
1768937531083,0.565662851,2656604.03,sell,9041107
1768936262789,0.06562297,2656604.03,sell,9041106
1768935997892,0.05350593,2684595.0,buy,9041105
1768935268088,0.003632664,2719765.0,buy,9041104
1768934582766,0.001812643,2725225.0,buy,9041103
1768933954789,0.246398046,2726598.0,buy,9041102
1768933730115,0.066398895,2650174.0,sell,9041101
1768933129767,0.179924218,2745437.2,buy,9041100
1768932595068,0.001698002,2650173.0,sell,9041099
1768932552430,0.003688018,2678930.0,buy,9041098
1768932285330,0.00368704,2679650.0,buy,9041097
1768931335303,0.036756814,2687913.0,buy,9041096
1768930612430,0.377358491,2650000.0,sell,9041095
1768929971933,0.002322048,2650502.0,sell,9041094
1768929971933,0.016456236,2663778.0,sell,9041093
1768929052256,0.181569725,2720397.1,buy,9041092
1768928683620,0.00618015,2663779.0,sell,9041091
1768928670913,0.000732932,2695863.0,buy,9041090
1768928248254,0.181524876,2720908.09,buy,9041089
1768928073679,0.047794717,2663778.0,sell,9041088
1768927734173,0.311155706,2663778.0,sell,9041087
1768927734173,0.04540422,2663829.0,sell,9041086
1768927734173,0.016797183,2670000.0,sell,9041085
1768927561121,0.005649,2670000.0,sell,9041084
1768927556099,0.005648,2670000.0,sell,9041083
1768927538445,0.008622,2670000.0,sell,9041082
1768927527231,0.000737,2670000.0,sell,9041081
1768927527231,0.008628,2670001.0,sell,9041080
1768927314982,0.273613902,2682111.0,sell,9041079
1768927309170,0.046762,2682111.0,sell,9041078
1768927304149,0.046748,2682111.0,sell,9041077
1768927299607,0.046608446,2704029.58,buy,9041076
1768927299607,0.136033,2704028.58,buy,9041075
1768927299123,0.046743,2682111.0,sell,9041074
1768927293114,0.077929,2682111.0,sell,9041073
1768926674152,0.041328885,2690000.0,sell,9041072
1768926529114,0.156996,2690000.0,sell,9041071
1768926369251,0.778573,2690000.0,sell,9041070
1768926365305,0.778449,2690000.0,sell,9041069
1768926358475,0.775299,2690078.01,sell,9041068
1768926168465,0.001989831,2710000.0,sell,9041067
1768926168249,1.3,2710000.0,sell,9041066
1768925108893,0.08608865,2766498.0,buy,9041065
1768925108893,0.092474,2766497.0,buy,9041064
1768923127192,1.823149791,2694327.0,buy,9041063
1768923127192,0.03261397,2693272.0,buy,9041062
1768922823542,0.018342002,2693272.0,buy,9041061
1768922785864,0.023844602,2693272.0,buy,9041060
1768922747456,0.539122755,2689095.0,sell,9041059
1768922740955,0.012695216,2693272.0,buy,9041058
1768922097267,0.117480447,2694224.0,buy,9041057
1768921975621,0.104730075,2681347.0,sell,9041056
1768921975621,0.695629925,2694240.0,sell,9041055
1768921959413,0.003413485,2680627.0,sell,9041054
1768921889100,0.01833482,2694326.0,buy,9041053
1768921767005,0.037313462,2680000.0,sell,9041052
1768921767005,0.037313432,2680000.0,sell,9041051
1768921644290,0.018518481,2700000.0,sell,9041050
1768921644290,0.148148148,2700000.0,sell,9041049
1768921644290,0.37037037,2700000.0,sell,9041048
1768921644290,0.08,2700000.0,sell,9041047
1768921644290,0.183276916,2700001.0,sell,9041046
1768921516175,0.032001566,2778559.0,buy,9041045
1768921481372,0.09955835,2778657.0,buy,9041044
1768921429215,0.133329687,2778798.0,buy,9041043
1768921416373,0.187093513,2700001.0,sell,9041042
1768921416373,0.000000487,2712828.0,sell,9041041
1768921400269,0.30774,2712828.0,sell,9041040
1768921396725,0.060878533,2712828.0,sell,9041039
1768921396725,0.125330467,2712828.0,sell,9041038
1768921326011,0.022117141,2712828.0,sell,9041037
1768920468230,0.250701926,2735000.0,sell,9041036
1768920463221,0.000000084,2735000.0,sell,9041035
1768920463221,0.036549735,2736000.0,sell,9041034
1768920463221,0.000000181,2750000.0,sell,9041033
1768919896556,0.034083598,2897983.0,buy,9041032
1768919832432,0.034080271,2898926.0,buy,9041031
1768919724297,0.001703225,2900375.0,buy,9041030
1768919300974,0.001699486,2906239.0,buy,9041029
1768918795100,0.122727364,2750000.0,sell,9041028
1768918795100,0.036363636,2750000.0,sell,9041027
1768918630072,0.043818161,2760210.0,sell,9041026
1768918627419,2.373701,2760210.0,sell,9041025
1768918627419,0.043818,2760260.0,sell,9041024
1768918626854,0.292978,2760210.0,sell,9041023
1768918626228,0.043818,2760260.0,sell,9041022
1768917719593,0.001693054,2917689.0,buy,9041021
1768917342253,0.003664913,2918460.0,buy,9041020
1768917342253,0.888319457,2763701.85,buy,9041019
1768915906467,0.00374764,2768141.72,buy,9041018
1768914941165,0.05322492,2773011.58,buy,9041017
1768914332859,0.609948529,2795288.93,buy,9041016
1768913774460,0.001744142,2831662.0,buy,9041015
1768912809900,0.034087985,2898294.0,buy,9041014
1768912783230,0.001362574,2899525.0,buy,9041013
1768912783230,0.000000426,2764818.0,buy,9041012
1768912299210,0.013056865,2752089.2,sell,9041011
1768911405992,0.018429,2764818.0,buy,9041010
1768911358268,0.003811862,2750090.0,sell,9041009
1768910817799,0.060984793,2764818.0,buy,9041008
1768910575207,0.022847016,2750486.0,sell,9041007
1768910559490,0.003249319,2764818.0,buy,9041006
1768907468962,0.003573472,2764818.0,buy,9041005
1768904161743,1.956368116,2750176.2,sell,9041004
1768904161743,2.67919371,2750190.0,sell,9041003
1768904161743,5.013272,2750191.0,sell,9041002
1768904161743,2.998799,2750192.0,sell,9041001
1768902809039,0.017403767,2837793.7,buy,9041000
1768898245127,0.025362318,2760000.0,sell,9040999
1768897045564,0.001120829,2776691.0,buy,9040998
1768896792805,0.179856115,2780000.0,sell,9040997
1768896792805,0.002303571,2780000.0,sell,9040996
1768896792805,2.172200212,2780491.0,sell,9040995
1768896792104,0.566757,2780491.0,sell,9040994
1768896084178,0.002473597,2795845.91,buy,9040993
1768890862967,0.611573873,2780492.0,sell,9040992
